# matrix=Flan_1565
# rows=1564794
# nnz_total=59485419
# nnz_per_row=38.0149
P,iter,rank,comm_us,comp_us,total_us,gflops,nnz
128,9,77,109446.287155151,4806.5185546875,114252.805709839,1.04129467334171,59485419
128,0,78,92215.5380249023,4897.5944519043,97113.1324768066,1.22507466256856,59485419
128,1,78,103923.797607422,5279.541015625,109203.338623047,1.08944323040039,59485419
128,2,78,103510.856628418,5353.68919372559,108864.545822144,1.09283364112286,59485419
128,3,78,105525.970458984,5286.93199157715,110812.902450562,1.0736190043671,59485419
128,4,78,107322.931289673,5186.55776977539,112509.489059448,1.05742936879873,59485419
128,5,78,106688.022613525,5343.43719482422,112031.45980835,1.06194133508143,59485419
128,6,78,108594.417572021,4755.25856018066,113349.676132202,1.04959133594031,59485419
128,7,78,107937.812805176,4811.52534484863,112749.338150024,1.05517992346613,59485419
128,8,78,107463.836669922,5399.46556091309,112863.302230835,1.05411445215978,59485419
128,9,78,109543.800354004,4821.0620880127,114364.862442017,1.04027439424691,59485419
128,0,79,92265.1290893555,4815.34004211426,97080.4691314697,1.22548684678157,59485419
128,1,79,103997.945785522,5124.80735778809,109122.753143311,1.09024776751881,59485419
128,2,79,103590.726852417,5165.81535339355,108756.542205811,1.09391890903317,59485419
128,3,79,105558.8722229,5189.41879272461,110748.291015625,1.07424536224414,59485419
128,4,79,106795.072555542,4941.22505187988,111736.297607422,1.06474655548366,59485419
128,5,79,107025.861740112,5114.79377746582,112140.655517578,1.0609072815822,59485419
128,6,79,108605.146408081,4654.88433837891,113260.03074646,1.05042208814444,59485419
128,7,79,107977.390289307,4693.26972961426,112670.660018921,1.055916757566,59485419
128,8,79,107382.05909729,5347.01347351074,112729.072570801,1.05536961572428,59485419
128,9,79,109624.862670898,4693.26972961426,114318.132400513,1.04069962919956,59485419
128,0,80,92853.5461425781,4866.60003662109,97720.1461791992,1.21746479770744,59485419
128,1,80,104064.702987671,5223.75106811523,109288.454055786,1.08859475621525,59485419
128,2,80,103674.650192261,5161.76223754883,108836.41242981,1.09311613038262,59485419
128,3,80,105619.192123413,5379.43840026855,110998.630523682,1.0718225750958,59485419
128,4,80,107588.291168213,5323.41003417969,112911.701202393,1.05366261187356,59485419
128,5,80,107034.683227539,5093.81294250488,112128.496170044,1.06102232763008,59485419
128,6,80,108101.12953186,4877.56729125977,112978.69682312,1.05303779690663,59485419
128,7,80,107392.549514771,4904.03175354004,112296.581268311,1.05943419342164,59485419
128,8,80,107723.951339722,5175.11367797852,112899.0650177,1.05378054265859,59485419
128,9,80,108968.257904053,5025.38681030273,113993.644714355,1.04366202430071,59485419
128,0,81,92612.0281219482,4956.24542236328,97568.2735443115,1.21935987671206,59485419
128,1,81,103767.63343811,5248.7850189209,109016.418457031,1.09131119590846,59485419
128,2,81,103578.567504883,5177.02102661133,108755.588531494,1.09392850157349,59485419
128,3,81,105502.128601074,5196.57135009766,110698.699951172,1.07472660521286,59485419
128,4,81,107508.182525635,4995.58448791504,112503.76701355,1.05748315063683,59485419
128,5,81,106814.622879028,5235.19515991211,112049.81803894,1.06176734672299,59485419
128,6,81,108068.227767944,4952.66914367676,113020.896911621,1.05264461043015,59485419
128,7,81,107345.819473267,5027.77099609375,112373.59046936,1.05870816713326,59485419
128,8,81,107662.677764893,5212.06855773926,112874.746322632,1.0540075780985,59485419
128,9,81,108938.694000244,5064.96429443359,114003.658294678,1.04357035361517,59485419
128,0,82,92887.8784179688,4932.64198303223,97820.520401001,1.21621554978747,59485419
128,1,82,103923.082351685,5150.55656433105,109073.638916016,1.09073868977274,59485419
128,2,82,103208.541870117,5115.98587036133,108324.527740479,1.09828162173047,59485419
128,3,82,105988.264083862,4896.64077758789,110884.90486145,1.07292185666438,59485419
128,4,82,107558.012008667,4961.01379394531,112519.025802612,1.05733974455756,59485419
128,5,82,106860.637664795,5188.94195556641,112049.579620361,1.06176960594666,59485419
128,6,82,108037.47177124,4994.63081359863,113032.102584839,1.05254025431141,59485419
128,7,82,107257.843017578,5071.16317749023,112329.006195068,1.05912837680944,59485419
128,8,82,107715.606689453,5168.67637634277,112884.283065796,1.05391853293391,59485419
128,9,82,108900.308609009,5045.41397094727,113945.722579956,1.04410095707206,59485419
128,0,83,92710.2565765381,5074.50103759766,97784.7576141357,1.21666035589581,59485419
128,1,83,104061.126708984,5342.24510192871,109403.371810913,1.08745129177209,59485419
128,2,83,104327.201843262,4930.97305297852,109258.17489624,1.0888964428793,59485419
128,3,83,106043.100357056,5349.15924072266,111392.259597778,1.06803505404762,59485419
128,4,83,108195.304870605,5064.72587585449,113260.03074646,1.05042208814444,59485419
128,5,83,107651.233673096,4891.63398742676,112542.867660522,1.05711575040781,59485419
128,6,83,108041.763305664,5000.11444091797,113041.877746582,1.05244923714652,59485419
128,7,83,107459.306716919,5020.1416015625,112479.448318481,1.05771178449541,59485419
128,8,83,108282.804489136,5121.94633483887,113404.750823975,1.04908160492028,59485419
128,9,83,109235.048294067,5049.46708679199,114284.515380859,1.04100575308495,59485419
128,0,84,92511.4154815674,6212.71133422852,98724.1268157959,1.20508372003109,59485419
128,1,84,104292.869567871,6630.42068481445,110923.290252686,1.07255056831601,59485419
128,2,84,104533.910751343,6203.65142822266,110737.562179565,1.07434944077136,59485419
128,3,84,106277.227401733,6420.61233520508,112697.839736938,1.05566209856111,59485419
128,4,84,108424.186706543,6170.27282714844,114594.459533691,1.03819014011774,59485419
128,5,84,107836.246490479,6282.56797790527,114118.814468384,1.04251729703134,59485419
128,6,84,108233.451843262,6476.87911987305,114710.330963135,1.03714144141241,59485419
128,7,84,107662.200927734,6541.96739196777,114204.168319702,1.0417381410016,59485419
128,8,84,108381.986618042,6482.36274719238,114864.349365234,1.03575076738308,59485419
128,9,84,109476.327896118,6501.43623352051,115977.764129639,1.0258073079165,59485419
