# weak scaling results
# series=w1m
P,iter,rank,comm_us,comp_us,total_us,gflops,nnz
64,8,17,129130.601882935,17782.2113037109,146912.813186646,0.871265053221616,64000000
64,9,17,138062.238693237,18841.028213501,156903.266906738,0.815789259990883,64000000
64,0,18,115466.594696045,16291.8567657471,131758.451461792,0.971474684013861,64000000
64,1,18,139685.153961182,16469.4786071777,156154.632568359,0.81970030536216,64000000
64,2,18,122746.467590332,17267.4655914307,140013.933181763,0.914194731133176,64000000
64,3,18,122337.818145752,16974.2107391357,139312.028884888,0.918800774237272,64000000
64,4,18,128351.449966431,17892.3606872559,146243.810653687,0.875250716101149,64000000
64,5,18,111000.537872314,25573.4920501709,136574.029922485,0.937220641967205,64000000
64,6,18,94346.0464477539,16361.4749908447,110707.521438599,1.15619967222365,64000000
64,7,18,132987.260818481,26289.701461792,159276.962280273,0.803631599746129,64000000
64,8,18,122433.423995972,28930.1872253418,151363.611221313,0.845645786112008,64000000
64,9,18,145942.211151123,17303.466796875,163245.677947998,0.784094265826593,64000000
64,0,19,122475.147247314,16408.9202880859,138884.0675354,0.921631993298107,64000000
64,1,19,139793.872833252,16962.2898101807,156756.162643433,0.816554818907865,64000000
64,2,19,116389.274597168,17830.6102752686,134219.884872437,0.953658991152109,64000000
64,3,19,118875.26512146,15720.6058502197,134595.87097168,0.950994997661797,64000000
64,4,19,135658.502578735,20368.3376312256,156026.840209961,0.820371673410511,64000000
64,5,19,120379.209518433,16365.2896881104,136744.499206543,0.936052278100525,64000000
64,6,19,82528.1143188477,16168.1175231934,98696.231842041,1.29690868243945,64000000
64,7,19,131824.731826782,16503.0956268311,148327.827453613,0.862953379668623,64000000
64,8,19,121550.321578979,16134.7389221191,137685.060501099,0.929657869446037,64000000
64,9,19,140120.029449463,17894.2680358887,158014.297485352,0.810053280222102,64000000
64,0,20,124411.344528198,17268.4192657471,141679.763793945,0.903445887912118,64000000
64,1,20,114759.922027588,27493.0000305176,142252.922058105,0.899805769527296,64000000
64,2,20,122166.395187378,16205.3108215332,138371.706008911,0.925044604073587,64000000
64,3,20,125930.070877075,15810.489654541,141740.560531616,0.903058373128479,64000000
64,4,20,130650.043487549,16821.6228485107,147471.66633606,0.867963339536102,64000000
64,5,20,129366.159439087,15496.7308044434,144862.89024353,0.883594133630898,64000000
64,6,20,103142.738342285,17026.424407959,120169.162750244,1.06516511449806,64000000
64,7,20,115346.193313599,14152.2884368896,129498.481750488,0.988428576688833,64000000
64,8,20,133593.320846558,16957.9982757568,150551.319122314,0.850208425580165,64000000
64,9,20,138758.897781372,15632.152557373,154391.050338745,0.829063599989499,64000000
64,0,21,112530.946731567,26292.5624847412,138823.509216309,0.922034032438671,64000000
64,1,21,124598.026275635,15780.9257507324,140378.952026367,0.911817606217476,64000000
64,2,21,121054.172515869,15922.3079681396,136976.480484009,0.934466994243901,64000000
64,3,21,122986.316680908,16219.1390991211,139205.455780029,0.919504191001422,64000000
64,4,21,139098.405838013,18603.0864715576,157701.49230957,0.811660042815157,64000000
64,5,21,120735.168457031,17301.082611084,138036.251068115,0.927292642400417,64000000
64,6,21,100773.811340332,6726.50337219238,107500.314712524,1.19069418859187,64000000
64,7,21,115791.320800781,22470.235824585,138261.556625366,0.925781563032948,64000000
64,8,21,111785.650253296,17017.3645019531,128803.014755249,0.993765559317265,64000000
