# matrix=x104
# rows=108384
# nnz_total=5138004
# nnz_per_row=47.4056
P,iter,rank,comm_us,comp_us,total_us,gflops,nnz
128,3,79,7250.78582763672,68.9029693603516,7319.68879699707,1.40388591441425,5138004
128,4,79,7274.15084838867,69.3798065185547,7343.53065490723,1.39932799124808,5138004
128,5,79,7906.67533874512,69.6182250976562,7976.29356384277,1.28831868056888,5138004
128,6,79,7404.56581115723,70.5718994140625,7475.13771057129,1.37469146360578,5138004
128,7,79,7155.41839599609,68.9029693603516,7224.32136535645,1.42241845016442,5138004
128,8,79,7505.41687011719,69.3798065185547,7574.79667663574,1.356605126009,5138004
128,9,79,7164.23988342285,70.3334808349609,7234.57336425781,1.42040276359188,5138004
128,0,80,7414.57939147949,78.9165496826172,7493.49594116211,1.37132362260363,5138004
128,1,80,8004.42695617676,79.1549682617188,8083.58192443848,1.27121962714738,5138004
128,2,80,7338.52386474609,65.0882720947266,7403.61213684082,1.38797222356719,5138004
128,3,80,7329.46395874023,65.5651092529297,7395.02906799316,1.38958317885134,5138004
128,4,80,7367.61093139648,65.8035278320312,7433.41445922852,1.38240751358111,5138004
128,5,80,7904.5295715332,65.3266906738281,7969.85626220703,1.28935926344478,5138004
128,6,80,7476.806640625,64.849853515625,7541.65649414062,1.3625664345736,5138004
128,7,80,7315.15884399414,64.849853515625,7380.00869750977,1.39241136713937,5138004
128,8,80,7511.85417175293,65.3266906738281,7577.18086242676,1.35617826558107,5138004
128,9,80,7432.46078491211,66.5187835693359,7498.97956848145,1.37032084247709,5138004
128,0,81,7673.74038696289,95.8442687988281,7769.58465576172,1.32259425121002,5138004
128,1,81,7898.56910705566,83.6849212646484,7982.25402832031,1.28735667438566,5138004
128,2,81,7156.3720703125,83.92333984375,7240.29541015625,1.41928021135511,5138004
128,3,81,7160.90202331543,83.92333984375,7244.82536315918,1.41839278173008,5138004
128,4,81,7174.01504516602,82.0159912109375,7256.03103637695,1.4162023216939,5138004
128,5,81,7894.03915405273,81.7775726318359,7975.81672668457,1.28839570317855,5138004
128,6,81,7159.94834899902,82.7312469482422,7242.67959594727,1.41881300475449,5138004
128,7,81,7122.75505065918,82.9696655273438,7205.72471618652,1.42608945036667,5138004
128,8,81,7398.60534667969,82.4928283691406,7481.09817504883,1.37359619664835,5138004
128,9,81,7253.17001342773,84.1617584228516,7337.33177185059,1.40051020173621,5138004
128,0,82,7407.18841552734,78.6781311035156,7485.86654663086,1.37272123888248,5138004
128,1,82,7795.57228088379,69.3798065185547,7864.95208740234,1.30655697400364,5138004
128,2,82,7133.96072387695,68.1877136230469,7202.1484375,1.42679758535593,5138004
128,3,82,7184.26704406738,67.4724578857422,7251.73950195312,1.41704042143714,5138004
128,4,82,7170.20034790039,65.5651092529297,7235.76545715332,1.42016875213127,5138004
128,5,82,7890.70129394531,66.7572021484375,7957.45849609375,1.29136809259444,5138004
128,6,82,7103.68156433105,74.1481781005859,7177.82974243164,1.43163161690135,5138004
128,7,82,7111.54937744141,65.5651092529297,7177.11448669434,1.43177429021798,5138004
128,8,82,7369.2798614502,66.7572021484375,7436.03706359863,1.38191995442085,5138004
128,9,82,7411.95678710938,67.4724578857422,7479.42924499512,1.37390269543311,5138004
128,0,83,7412.19520568848,79.3933868408203,7491.5885925293,1.37167275979989,5138004
128,1,83,7742.64335632324,71.2871551513672,7813.93051147461,1.31508822415427,5138004
128,2,83,7280.58815002441,68.66455078125,7349.25270080566,1.39823849013567,5138004
128,3,83,7428.16925048828,68.1877136230469,7496.35696411133,1.37080024993423,5138004
128,4,83,7363.55781555176,68.9029693603516,7432.46078491211,1.38258489312992,5138004
128,5,83,7904.5295715332,67.2340393066406,7971.76361083984,1.2890507673894,5138004
128,6,83,7435.79864501953,66.9956207275391,7502.79426574707,1.36962412083104,5138004
128,7,83,7323.7419128418,69.1413879394531,7392.88330078125,1.38998650214241,5138004
128,8,83,7387.87651062012,70.0950622558594,7457.97157287598,1.37785561390083,5138004
128,9,83,7274.38926696777,76.0555267333984,7350.44479370117,1.39801172424366,5138004
128,0,84,7497.78747558594,115.394592285156,7613.18206787109,1.34976517156558,5138004
128,1,84,7785.08186340332,226.736068725586,8011.81793212891,1.28260628075324,5138004
128,2,84,7362.36572265625,211.715698242188,7574.08142089844,1.35673323654092,5138004
128,3,84,7264.61410522461,262.975692749023,7527.58979797363,1.365112642398,5138004
128,4,84,7234.81178283691,251.293182373047,7486.10496520996,1.37267752025326,5138004
128,5,84,7915.49682617188,104.427337646484,8019.92416381836,1.2813098715272,5138004
128,6,84,7410.52627563477,153.303146362305,7563.82942199707,1.35857214998998,5138004
128,7,84,7153.98788452148,303.745269775391,7457.73315429688,1.37789966299335,5138004
128,8,84,7380.72395324707,220.537185668945,7601.26113891602,1.35188198539715,5138004
128,9,84,6944.41795349121,205.516815185547,7149.93476867676,1.4372170281914,5138004
128,0,85,7406.71157836914,89.8838043212891,7496.59538269043,1.37075665357733,5138004
128,1,85,7719.99359130859,78.6781311035156,7798.67172241211,1.31766131025472,5138004
128,2,85,7277.7271270752,79.8702239990234,7357.59735107422,1.39665267201659,5138004
128,3,85,7188.32015991211,79.6318054199219,7267.95196533203,1.41387945999318,5138004
128,4,85,7316.11251831055,81.3007354736328,7397.41325378418,1.38913531628685,5138004
128,5,85,7875.44250488281,80.3470611572266,7955.78956604004,1.29163899003362,5138004
128,6,85,7331.13288879395,78.4397125244141,7409.57260131836,1.38685570044507,5138004
128,7,85,7025.71868896484,78.4397125244141,7104.15840148926,1.44647788228453,5138004
128,8,85,7411.00311279297,80.108642578125,7491.11175537109,1.3717600718788,5138004
128,9,85,7091.99905395508,79.3933868408203,7171.3924407959,1.43291670130097,5138004
128,0,86,7594.58541870117,91.0758972167969,7685.66131591797,1.33703627802556,5138004
128,1,86,7598.1616973877,81.3007354736328,7679.46243286133,1.33811553736206,5138004
128,2,86,7013.79776000977,78.9165496826172,7092.71430969238,1.44881177378843,5138004
128,3,86,7074.83291625977,78.2012939453125,7153.03421020508,1.43659427566269,5138004
128,4,86,7199.52583312988,79.6318054199219,7279.1576385498,1.41170290715771,5138004
128,5,86,6930.11283874512,77.0092010498047,7007.12203979492,1.46650906629575,5138004
128,6,86,7109.40361022949,92.2679901123047,7201.6716003418,1.42689205649315,5138004
128,7,86,7022.38082885742,77.0092010498047,7099.39002990723,1.44744942265614,5138004
128,8,86,7272.48191833496,77.7244567871094,7350.20637512207,1.39805707153758,5138004
128,9,86,6905.55572509766,78.2012939453125,6983.75701904297,1.47141545331258,5138004
128,0,87,7426.73873901367,88.2148742675781,7514.95361328125,1.36740804119391,5138004
128,1,87,7556.91528320312,78.4397125244141,7635.35499572754,1.34584547879569,5138004
128,2,87,7269.62089538574,81.3007354736328,7350.92163085938,1.39792103848054,5138004
128,3,87,7164.95513916016,78.6781311035156,7243.63327026367,1.41862620822961,5138004
128,4,87,7270.57456970215,79.8702239990234,7350.44479370117,1.39801172424366,5138004
128,5,87,6925.34446716309,74.8634338378906,7000.20790100098,1.46795754430816,5138004
128,6,87,7319.68879699707,77.2476196289062,7396.93641662598,1.38922486570288,5138004
