# matrix=msc10848
# rows=10848
# nnz_total=620313
# nnz_per_row=57.1822
P,iter,rank,comm_us,comp_us,total_us,gflops,nnz
16,6,8,51.2599945068359,55.0746917724609,106.334686279297,11.6671807047175,620313
16,7,8,52.4520874023438,56.0283660888672,108.480453491211,11.4364013061626,620313
16,8,8,50.7831573486328,55.3131103515625,106.096267700195,11.6933990883236,620313
16,9,8,51.7368316650391,55.3131103515625,107.049942016602,11.5892262679376,620313
16,0,9,49.8294830322266,56.0283660888672,105.857849121094,11.7197355727568,620313
16,1,9,52.6905059814453,55.3131103515625,108.003616333008,11.4868931441589,620313
16,2,9,49.1142272949219,54.3594360351562,103.473663330078,11.9897755629124,620313
16,3,9,51.9752502441406,54.1210174560547,106.096267700195,11.6933990883236,620313
16,4,9,52.9289245605469,60.5583190917969,113.487243652344,10.9318541897143,620313
16,5,9,69.1413879394531,55.5515289306641,124.692916870117,9.94945046712046,620313
16,6,9,51.2599945068359,55.5515289306641,106.8115234375,11.6150950765714,620313
16,7,9,54.5978546142578,55.5515289306641,110.149383544922,11.2631224984935,620313
16,8,9,49.591064453125,55.5515289306641,105.142593383789,11.7994616650884,620313
16,9,9,55.3131103515625,54.5978546142578,109.91096496582,11.2875544344989,620313
16,0,10,50.5447387695312,56.9820404052734,107.526779174805,11.5378328033348,620313
16,1,10,53.6441802978516,56.2667846679688,109.91096496582,11.2875544344989,620313
16,2,10,50.5447387695312,55.3131103515625,105.857849121094,11.7197355727568,620313
16,3,10,56.2667846679688,55.5515289306641,111.818313598633,11.0950161925458,620313
16,4,10,54.1210174560547,61.7504119873047,115.871429443359,10.706918918321,620313
16,5,10,62.7040863037109,55.0746917724609,117.778778076172,10.533527518834,620313
16,6,10,51.2599945068359,55.3131103515625,106.573104858398,11.6410796293154,620313
16,7,10,52.6905059814453,55.3131103515625,108.003616333008,11.4868931441589,620313
16,8,10,53.1673431396484,54.5978546142578,107.765197753906,11.5123066245664,620313
16,9,10,52.9289245605469,54.5978546142578,107.526779174805,11.5378328033348,620313
16,0,11,47.2068786621094,56.2667846679688,103.473663330078,11.9897755629124,620313
16,1,11,46.2532043457031,56.5052032470703,102.758407592773,12.0732310772715,620313
16,2,11,48.3989715576172,55.7899475097656,104.188919067383,11.9074658908558,620313
16,3,11,49.591064453125,54.5978546142578,104.188919067383,11.9074658908558,620313
16,4,11,46.7300415039062,60.5583190917969,107.288360595703,11.5634724317867,620313
16,5,11,55.5515289306641,54.8362731933594,110.387802124023,11.2387961000086,620313
16,6,11,49.3526458740234,55.3131103515625,104.665756225586,11.8532177546788,620313
16,7,11,46.9684600830078,55.0746917724609,102.043151855469,12.1578565287477,620313
16,8,11,46.9684600830078,55.0746917724609,102.043151855469,12.1578565287477,620313
16,9,11,50.5447387695312,54.3594360351562,104.904174804688,11.8262786234182,620313
16,0,12,46.4916229248047,57.220458984375,103.71208190918,11.962212860469,620313
16,1,12,53.1673431396484,56.9820404052734,110.149383544922,11.2631224984935,620313
16,2,12,48.6373901367188,55.7899475097656,104.427337646484,11.8802798956712,620313
16,3,12,53.1673431396484,55.7899475097656,108.957290649414,11.3863514098556,620313
16,4,12,53.8825988769531,61.9888305664062,115.871429443359,10.706918918321,620313
16,5,12,63.1809234619141,55.0746917724609,118.255615234375,10.4910536175484,620313
16,6,12,57.6972961425781,55.5515289306641,113.248825073242,10.9548686195874,620313
16,7,12,53.6441802978516,54.1210174560547,107.765197753906,11.5123066245664,620313
16,8,12,55.0746917724609,54.8362731933594,109.91096496582,11.2875544344989,620313
16,9,12,51.9752502441406,55.0746917724609,107.049942016602,11.5892262679376,620313
16,0,13,51.4984130859375,57.4588775634766,108.957290649414,11.3863514098556,620313
16,1,13,53.40576171875,56.5052032470703,109.91096496582,11.2875544344989,620313
16,2,13,55.0746917724609,55.3131103515625,110.387802124023,11.2387961000086,620313
16,3,13,53.6441802978516,55.7899475097656,109.434127807617,11.3367376782222,620313
16,4,13,55.5515289306641,62.2272491455078,117.778778076172,10.533527518834,620313
16,5,13,63.6577606201172,55.0746917724609,118.732452392578,10.4489208720964,620313
16,6,13,57.9357147216797,55.0746917724609,113.010406494141,10.9779801567595,620313
16,7,13,54.5978546142578,54.8362731933594,109.434127807617,11.3367376782222,620313
16,8,13,58.4125518798828,55.5515289306641,113.964080810547,10.8861142140251,620313
16,9,13,53.1673431396484,55.0746917724609,108.242034912109,11.4615916174097,620313
16,0,14,50.5447387695312,56.7436218261719,107.288360595703,11.5634724317867,620313
16,1,14,51.7368316650391,56.5052032470703,108.242034912109,11.4615916174097,620313
16,2,14,55.5515289306641,55.0746917724609,110.626220703125,11.2145745566897,620313
16,3,14,51.2599945068359,54.5978546142578,105.857849121094,11.7197355727568,620313
16,4,14,55.5515289306641,61.03515625,116.586685180664,10.6412322991902,620313
16,5,14,63.6577606201172,55.7899475097656,119.447708129883,10.3863524836407,620313
16,6,14,56.5052032470703,54.8362731933594,111.34147644043,11.1425323218501,620313
16,7,14,52.4520874023438,54.5978546142578,107.049942016602,11.5892262679376,620313
16,8,14,56.5052032470703,55.0746917724609,111.579895019531,11.1187234921026,620313
16,9,14,53.8825988769531,55.3131103515625,109.195709228516,11.3614903805764,620313
16,0,15,49.591064453125,58.1741333007812,107.765197753906,11.5123066245664,620313
16,1,15,53.1673431396484,56.5052032470703,109.672546386719,11.312092596313,620313
16,2,15,47.4452972412109,56.5052032470703,103.950500488281,11.9347765924404,620313
16,3,15,51.7368316650391,56.0283660888672,107.765197753906,11.5123066245664,620313
16,4,15,52.9289245605469,61.2735748291016,114.202499389648,10.8633874620125,620313
16,5,15,60.3199005126953,54.8362731933594,115.156173706055,10.7734215202981,620313
16,6,15,57.9357147216797,55.0746917724609,113.010406494141,10.9779801567595,620313
16,7,15,50.5447387695312,55.5515289306641,106.096267700195,11.6933990883236,620313
16,8,15,56.5052032470703,54.5978546142578,111.103057861328,11.1664433354163,620313
16,9,15,55.0746917724609,54.8362731933594,109.91096496582,11.2875544344989,620313
32,0,0,140.666961669922,26.9412994384766,167.608261108398,7.40193825647795,620313
32,1,0,65.8035278320312,26.9412994384766,92.7448272705078,13.3767675946118,620313
32,2,0,67.7108764648438,26.702880859375,94.4137573242188,13.1403095815758,620313
32,3,0,70.8103179931641,26.2260437011719,97.0363616943359,12.785166079371,620313
32,4,0,68.9029693603516,25.7492065429688,94.6521759033203,13.1072105649975,620313
32,5,0,67.2340393066406,25.7492065429688,92.9832458496094,13.3424681905231,620313
32,6,0,65.5651092529297,25.9876251220703,91.552734375,13.550944256,620313
32,7,0,64.1345977783203,25.9876251220703,90.1222229003906,13.7660386092698,620313
32,8,0,65.0882720947266,25.9876251220703,91.0758972167969,13.6218916081257,620313
32,9,0,69.6182250976562,25.5107879638672,95.1290130615234,13.0415102614135,620313
32,0,1,129.938125610352,27.1797180175781,157.11784362793,7.89614961199393,620313
32,1,1,68.9029693603516,26.9412994384766,95.8442687988281,12.9441855579701,620313
32,2,1,72.0024108886719,26.702880859375,98.7052917480469,12.5689917736812,620313
32,3,1,67.9492950439453,26.702880859375,94.6521759033203,13.1072105649975,620313
32,4,1,70.5718994140625,25.7492065429688,96.3211059570312,12.8801054314455,620313
32,5,1,66.0419464111328,25.9876251220703,92.0295715332031,13.4807321095959,620313
32,6,1,68.4261322021484,26.2260437011719,94.6521759033203,13.1072105649975,620313
32,7,1,71.0487365722656,25.9876251220703,97.0363616943359,12.785166079371,620313
32,8,1,72.2408294677734,25.9876251220703,98.2284545898438,12.6300062968544,620313
32,9,1,73.6713409423828,25.7492065429688,99.4205474853516,12.4785673724317,620313
32,0,2,70.5718994140625,26.9412994384766,97.5131988525391,12.7226469298386,620313
32,1,2,65.5651092529297,26.4644622802734,92.0295715332031,13.4807321095959,620313
32,2,2,71.2871551513672,25.7492065429688,97.0363616943359,12.785166079371,620313
32,3,2,69.1413879394531,26.4644622802734,95.6058502197266,12.9764653224539,620313
32,4,2,71.7639923095703,25.7492065429688,97.5131988525391,12.7226469298386,620313
32,5,2,72.0024108886719,25.5107879638672,97.5131988525391,12.7226469298386,620313
32,6,2,71.2871551513672,25.5107879638672,96.7979431152344,12.8166566362167,620313
32,7,2,65.8035278320312,25.5107879638672,91.3143157958984,13.5863253114987,620313
32,8,2,67.2340393066406,25.5107879638672,92.7448272705078,13.3767675946118,620313
32,9,2,66.2803649902344,25.5107879638672,91.7911529541016,13.5157469981922,620313
32,0,3,60.5583190917969,26.9412994384766,87.4996185302734,14.1786446711281,620313
32,1,3,64.6114349365234,26.702880859375,91.3143157958984,13.5863253114987,620313
32,2,3,67.4724578857422,26.4644622802734,93.9369201660156,13.2070116606701,620313
32,3,3,62.9425048828125,25.7492065429688,88.6917114257812,13.9880714900645,620313
32,4,3,66.9956207275391,25.7492065429688,92.7448272705078,13.3767675946118,620313
